CountryName,subset,question_code,question_label,answer,percentage,CountryID
Austria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,AT
Austria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,27.0,AT
Austria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,47.0,AT
Austria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,8.0,AT
Austria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,14.0,AT
Belgium,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,3.0,BE
Belgium,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,4.0,BE
Belgium,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,18.0,BE
Belgium,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,46.0,BE
Belgium,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,5.0,BE
Belgium,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,25.0,BE
Bulgaria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,BG
Bulgaria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,BG
Bulgaria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,27.0,BG
Bulgaria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,39.0,BG
Bulgaria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,1.0,BG
Bulgaria,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,29.0,BG
Cyprus,Transgender,tr6_b,Easier legal procedures for gender recognition in the preferred gender - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,4.0,CY
